2011,07,19, 1075389.0
2011,07,20, 1087401.0
2011,07,21, 1087857.0
2011,07,22, 1095045.0
2011,07,25, 1101261.0
2011,07,26, 1107129.0
2011,07,27, 1094193.0
2011,07,28, 1093269.0
2011,07,29, 1091673.0
2011,08,01, 1099161.0
2011,08,02, 1089801.0
2011,08,03, 1094169.0
2011,08,04, 1076013.0
2011,08,05, 1071525.0
2011,08,08, 1047141.0
2011,08,09, 1071993.0
2011,08,10, 1058327.0
2011,08,11, 1071001.0
2011,08,12, 1074937.0
2011,08,15, 1082605.0
2011,08,16, 1079101.0
2011,08,17, 1079053.0
2011,08,18, 1061869.0
2011,08,19, 1049893.0
2011,08,22, 1050385.0
2011,08,23, 1070881.0
2011,08,24, 1073965.0
2011,08,25, 1071025.0
2011,08,26, 1082809.0
2011,08,29, 1090441.0
2011,08,30, 1090465.0
2011,08,31, 1084297.0
2011,09,01, 1079761.0
2011,09,02, 1071421.0
2011,09,06, 1078225.0
2011,09,07, 1083229.0
2011,09,08, 1083481.0
2011,09,09, 1075525.0
2011,09,12, 1078465.0
2011,09,13, 1084057.0
2011,09,14, 1089649.0
2011,09,15, 1094017.0
2011,09,16, 1103029.0
2011,09,19, 1116325.0
2011,09,20, 1118497.0
2011,09,21, 1116937.0
2011,09,22, 1104601.0
2011,09,23, 1107565.0
2011,09,26, 1106221.0
2011,09,27, 1101541.0
2011,09,28, 1098853.0
2011,09,29, 1091161.0
2011,09,30, 1080109.0
2011,10,03, 1072081.0
2011,10,04, 1069573.0
2011,10,05, 1076437.0
2011,10,06, 1075393.0
2011,10,07, 1066345.0
2011,10,10, 1089061.0
2011,10,11, 1102777.0
2011,10,12, 1105045.0
2011,10,13, 1112497.0
2011,10,14, 1128721.0
2011,10,17, 1126309.0
2011,10,18, 1128997.0
2011,10,19, 1100785.0
2011,10,20, 1096825.0
2011,10,21, 1093909.0
2011,10,24, 1109329.0
2011,10,25, 1099765.0
2011,10,26, 1103149.0
2011,10,27, 1108033.0
2011,10,28, 1108345.0
2011,10,31, 1108141.0
2011,11,01, 1098253.0
2011,11,02, 1099333.0
2011,11,03, 1106101.0
2011,11,04, 1102717.0
2011,11,07, 1102105.0
2011,11,08, 1109869.0
2011,11,09, 1096789.0
2011,11,10, 1084765.0
2011,11,11, 1084057.0
2011,11,14, 1077649.0
2011,11,15, 1089085.0
2011,11,16, 1084237.0
2011,11,17, 1075441.0
2011,11,18, 1072489.0
2011,11,21, 1065397.0
2011,11,22, 1074361.0
2011,11,23, 1062985.0
2011,11,25, 1058905.0
2011,11,28, 1073893.0
2011,11,29, 1070401.0
2011,11,30, 1081165.0
2011,12,01, 1088005.0
2011,12,02, 1090117.0
2011,12,05, 1094077.0
2011,12,06, 1091617.0
2011,12,07, 1089397.0
2011,12,08, 1091269.0
2011,12,09, 1094809.0
2011,12,12, 1092673.0
2011,12,13, 1089061.0
2011,12,14, 1078753.0
